prodcode	dmdcode	therapyevents	gemscriptcode	productname	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	bnfheader	databasebuild
57605	16249411000001102	279	03413020	Stelazine 1mg tablets (Lexon (UK) Ltd)	Trifluoperazine hydrochloride	1mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	October 2013
2713	714111000001105	83634	51682020	Stelazine 2mg Spansules (Mercury Pharma Group Ltd)	Trifluoperazine hydrochloride	2mg	Modified-release capsule	Oral	00000000	Unknown	February 2009
67805	21577511000001102	303	45465020	Stelazine 1mg tablets (Imported (South Africa))	Trifluoperazine hydrochloride	1mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	October 2016
40162	73711000001104	20	55747020	Trifluoperazine 1mg tablets (A A H Pharmaceuticals Ltd)	Trifluoperazine hydrochloride	1mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	August 2009
3955	144765001000027105	2403	67148020	Tranylcypromine with trifluoperazine Tablet	Trifluoperazine Hydrochloride/Tranylcypromine Sulphate		Tablet	Oral	04020100/04030200	Antipsychotic Products/Monoamine-Oxidase Inhibitors (MAOI)	February 2009
1318	325311000001103	123812	51676020	Stelazine 1mg tablets (Mercury Pharma Group Ltd)	Trifluoperazine hydrochloride	1mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
1857	39706011000001108	268650	75976020	Trifluoperazine 1mg tablets	Trifluoperazine hydrochloride	1mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
55382	20156311000001108	2	40525020	Trifluoperazine 1mg/5ml oral solution sugar free (Advanz Pharma)	Trifluoperazine hydrochloride	200microgram/1ml	Oral solution	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	May 2013
1735	213711000001101	25880	51683020	Stelazine 10mg Spansules (Mercury Pharma Group Ltd)	Trifluoperazine hydrochloride	10mg	Modified-release capsule	Oral	00000000	Unknown	February 2009
85127	35857211000001100	1	82278021	Trifluoperazine 5mg/5ml oral solution sugar free (Advanz Pharma)	Trifluoperazine hydrochloride	1mg/1ml	Oral solution	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	December 2021
8537	145395001000027102	48	67240020	Trifluoperazine 1mg/ml Injection	Trifluoperazine Hydrochloride	1mg/ml	Injection		04020100/40120000	Antipsychotic Products/-	February 2009
64216	21577811000001104	459	45466020	Stelazine 5mg tablets (Imported (South Africa))	Trifluoperazine hydrochloride	5mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	September 2015
8042	710411000001106	13870	51686020	Stelazine 15mg Spansules (Mercury Pharma Group Ltd)	Trifluoperazine hydrochloride	15mg	Modified-release capsule	Oral	00000000	Unknown	February 2009
8445	29345001000027106	228	51663020	Stelabid Tablet (GlaxoSmithKline Consumer Healthcare)	Isopropamide Iodide/Trifluoperazine Hydrochloride		Tablet	Oral	01020100/04020100	Antimuscarinics/Antipsychotic Products	February 2009
71387	16249611000001104	27	03419020	Stelazine 5mg tablets (Lexon (UK) Ltd)	Trifluoperazine hydrochloride	5mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	January 2018
1245	39706211000001103	205801	67235020	Trifluoperazine 5mg tablets	Trifluoperazine hydrochloride	5mg	Tablet	Oral	04020101/04065400	First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products	February 2009
24890	157765001000027108	43	69003020	Trifluoperazine with tranylcypromine 1mg + 10mg Tablet	Trifluoperazine Hydrochloride/Tranylcypromine Sulphate	1mg + 10mg	Tablet	Oral	04020100/04030200	Antipsychotic Products/Monoamine-Oxidase Inhibitors (MAOI)	February 2009
3356	23965001000027108	25070	51013020	Parstelin Tablet (GlaxoSmithKline Consumer Healthcare)	Trifluoperazine Hydrochloride/Tranylcypromine Sulphate		Tablet	Oral	04020100/04030200	Antipsychotic Products/Monoamine-Oxidase Inhibitors (MAOI)	February 2009
28759	321644003	400	50782020	Zotepine 100mg tablets	Zotepine	100mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
25336	321643009	682	50781020	Zotepine 50mg tablets	Zotepine	50mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
17504	321642004	809	50780020	Zotepine 25mg tablets	Zotepine	25mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
30088	3904811000001101	81	55209020	Zoleptil 25 tablets (Movianto UK Ltd)	Zotepine	25mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
9515	3905611000001104	66	55210020	Zoleptil 50 tablets (Movianto UK Ltd)	Zotepine	50mg	Tablet	Oral	04020100	Antipsychotic Products	February 2009
85144	11539311000001101	11	03424020	Clopixol 10mg tablets (Waymade Healthcare Plc)	Zuclopenthixol dihydrochloride	10mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	December 2021
3775	103395001000027107	11103	61511020	Zuclopenthixol decanoate 200mg/ml oily injection	Zuclopenthixol Decanoate	200mg/ml	Oily Injection		04020100/04020200	Antipsychotic Products/Antipsychotic Depot Injections	February 2009
1319	827511000001102	35765	48713020	Clopixol 10mg tablets (Lundbeck Ltd)	Zuclopenthixol dihydrochloride	10mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
31537	36151811000001100	228	90147020	Zuclopenthixol acetate 100mg/2ml solution for injection ampoules	Zuclopenthixol acetate	50mg/1ml	Solution for injection	Intramuscular	00000000	Unknown	February 2009
14576	183045001000027107	291	72836020	Zuclopenthixol acetate 50mg/ml oily injection	Zuclopenthixol Acetate	50mg/ml	Oily Injection		04020100	Antipsychotic Products	February 2009
28355	36152111000001102	20309	91592020	Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules	Zuclopenthixol decanoate	200mg/1ml	Solution for injection	Intramuscular	04020101	First-Generation Antipsychotic Drugs	February 2009
12707	39707911000001105	58433	61506020	Zuclopenthixol 2mg tablets	Zuclopenthixol dihydrochloride	2mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
13600	39708111000001108	18283	61508020	Zuclopenthixol 25mg tablets	Zuclopenthixol dihydrochloride	25mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
3774	39915001000027105	28550	53027020	Clopixol 200mg/ml Oily injection (Lundbeck Ltd)	Zuclopenthixol Decanoate	200mg/ml	Oily Injection	Intramuscular Deep Injection Gluteal Muscle	04020100/04020200	Antipsychotic Products/Antipsychotic Depot Injections	February 2009
5762	183065001000027101	139	72839020	Clopixol acuphase 50mg/ml Oily injection (Lundbeck Ltd)	Zuclopenthixol Acetate	50mg/ml	Oily Injection	Intramuscular Deep Injection Gluteal Muscle	04020100	Antipsychotic Products	February 2009
12073	32911000001106	21866	67405020	Clopixol Conc 500mg/1ml solution for injection ampoules (Lundbeck Ltd)	Zuclopenthixol decanoate	500mg/1ml	Solution for injection	Intramuscular	04020101	First-Generation Antipsychotic Drugs	February 2009
22049	178611000001106	15751	91596020	Clopixol 200mg/1ml solution for injection ampoules (Lundbeck Ltd)	Zuclopenthixol decanoate	200mg/1ml	Solution for injection	Intramuscular	04020101	First-Generation Antipsychotic Drugs	February 2009
9347	618211000001102	8988	48714020	Clopixol 25mg tablets (Lundbeck Ltd)	Zuclopenthixol dihydrochloride	25mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
31538	4130411000001101	63	90151020	Clopixol Acuphase 100mg/2ml solution for injection ampoules (Lundbeck Ltd)	Zuclopenthixol acetate	50mg/1ml	Solution for injection	Intramuscular	04020101	First-Generation Antipsychotic Drugs	February 2009
13368	153611000001101	32694	48712020	Clopixol 2mg tablets (Lundbeck Ltd)	Zuclopenthixol dihydrochloride	2mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
24270	36152011000001103	149	90145020	Zuclopenthixol acetate 50mg/1ml solution for injection ampoules	Zuclopenthixol acetate	50mg/1ml	Solution for injection	Intramuscular	04020101	First-Generation Antipsychotic Drugs	February 2009
36101	4129911000001100	41	90149020	Clopixol Acuphase 50mg/1ml solution for injection ampoules (Lundbeck Ltd)	Zuclopenthixol acetate	50mg/1ml	Solution for injection	Intramuscular	04020101	First-Generation Antipsychotic Drugs	February 2009
12224	36152211000001108	21236	61512020	Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules	Zuclopenthixol decanoate	500mg/1ml	Solution for injection	Intramuscular	04020101	First-Generation Antipsychotic Drugs	February 2009
9686	39707711000001108	64836	61507020	Zuclopenthixol 10mg tablets	Zuclopenthixol dihydrochloride	10mg	Tablet	Oral	04020101	First-Generation Antipsychotic Drugs	February 2009
25966	4729611000001104	100	82835020	Serdolect 4mg tablets (Imported (Denmark))	Sertindole	4mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
12666	4748511000001107	287	82827020	Sertindole 4mg tablets	Sertindole	4mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
23162	4732011000001101	23	82837020	Serdolect 16mg tablets (Imported (Denmark))	Sertindole	16mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
17050	4748411000001108	97	82831020	Sertindole 20mg tablets	Sertindole	20mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
19900	4748311000001101	103	82829020	Sertindole 16mg tablets	Sertindole	16mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
71389	4732311000001103	5	82839020	Serdolect 20mg tablets (Imported (Denmark))	Sertindole	20mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	January 2018
31063	4731711000001106	42	82836020	Serdolect 12mg tablets (Imported (Denmark))	Sertindole	12mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
16998	4748211000001109	194	82828020	Sertindole 12mg tablets	Sertindole	12mg	Tablet	Oral	04020102	Second-Generation Antipsychotic Drugs	February 2009
